HourNum	Date	O3Level	
3596	20000603	0.008	
3597	20000603	0.009	
3598	20000603	0.006	
3599	20000603	0.013	
3600	20000603	0.013	
3601	20000603	0.019	
3602	20000603	0.029	
3603	20000603	0.036	
3604	20000603	0.036	
3605	20000603	0.038	
3606	20000603	0.042	
3607	20000603	0.042	
3608	20000603	0.042	
3609	20000603	0.041	
3610	20000603	0.04	
3611	20000603	0.038	
3612	20000603	0.04	
3613	20000603	0.039	
3614	20000603	0.036	
3615	20000603	0.03	
3616	20000603	0.022	
3617	20000603	0.012	
3618	20000603	0.008	
3619	20000603	0.008	
3620	20000604	0.003	
3621	20000604	0.011	
3622	20000604	0.013	
3623	20000604	0.005	
3624	20000604	0.005	
3625	20000604	0.008	
3626	20000604	0.008	
3627	20000604	0.008	
3628	20000604	0.007	
3629	20000604	0.01	
3630	20000604	0.014	
3631	20000604	0.016	
3632	20000604	0.026	
3633	20000604	0.033	
3634	20000604	0.023	
3635	20000604	0.009	
3636	20000604	0.011	
3637	20000604	0.018	
3638	20000604	0.023	
3639	20000604	0.027	
3640	20000604	0.022	
3641	20000604	0.036	
3642	20000604	0.045	
3643	20000604	0.044	
3644	20000605	0.044	
3645	20000605	0.045	
3646	20000605	0.04	
3647	20000605	0.038	
3648	20000605	0.032	
3649	20000605	0.032	
3650	20000605	0.028	
3651	20000605	0.029	
3652	20000605	0.029	
3653	20000605	0.027	
3654	20000605	0.029	
3655	20000605	0.028	
3656	20000605	0.032	
3657	20000605	0.038	
3658	20000605	0.044	
3659	20000605	0.037	
3660	20000605	0.033	
3661	20000605	0.029	
3662	20000605	0.028	
3663	20000605	0.018	
3664	20000605	0.01	
3665	20000605	0.007	
3666	20000605	0.002	
3667	20000606	0.001	
3668	20000606	0.001	
3669	20000606	0.001	
3670	20000606	0.001	
3671	20000606	0.001	
3672	20000606	0.002	
3673	20000606	0.004	
3674	20000606	0.006	
3675	20000606	0.012	
3676	20000606	0.021	
3677	20000606	0.032	
3678	20000606	0.038	
3679	20000606	0.041	
3680	20000606	0.039	
3681	20000606	0.041	
3682	20000606	0.045	
3683	20000606	0.046	
3684	20000606	0.045	
3685	20000606	0.043	
3686	20000606	0.02	
3687	20000606	0.003	
3688	20000606	0.002	
3689	20000606	0.001	
3690	20000606	0.001	
3691	20000607	0.001	
3692	20000607	0.001	
3693	20000607	0.001	
3694	20000607	0.001	
3695	20000607	0.001	
3696	20000607	0.002	
3697	20000607	0.02	
3698	20000607	0.036	
3699	20000607	0.049	
3700	20000607	0.058	
3701	20000607	0.063	
3702	20000607	0.064	
3703	20000607	0.064	
3704	20000607	0.062	
3705	20000607	0.066	
3706	20000607	0.065	
3707	20000607	0.065	
3708	20000607	0.064	
3709	20000607	0.059	
3710	20000607	0.057	
3711	20000607	0.052	
3712	20000607	0.047	
3713	20000607	0.048	
3714	20000608	0.047	
3715	20000608	0.047	
3716	20000608	0.045	
3717	20000608	0.041	
3718	20000608	0.034	
3719	20000608	0.027	
3720	20000608	0.03	
3721	20000608	0.037	
3722	20000608	0.046	
3723	20000608	0.057	
3724	20000608	0.052	
3725	20000608	0.053	
3726	20000608	0.062	
3727	20000608	0.061	
3728	20000608	0.062	
3729	20000608	0.063	
3730	20000608	0.068	
3731	20000608	0.062	
3732	20000608	0.05	
3733	20000608	0.041	
3734	20000608	0.035	
3735	20000608	0.036	
3736	20000608	0.046	
3737	20000608	0.048	
3738	20000609	0.046	
3739	20000609	0.04	
3740	20000609	0.033	
3741	20000609	0.025	
3742	20000609	0.019	
3743	20000609	0.015	
3744	20000609	0.021	
3745	20000609	0.028	
3746	20000609	0.036	
3747	20000609	0.053	
3748	20000609	0.059	
3749	20000609	0.06	
3750	20000609	0.063	
3751	20000609	0.062	
3752	20000609	0.056	
3753	20000609	0.058	
3754	20000609	0.061	
3755	20000609	0.062	
3756	20000609	0.059	
3757	20000609	0.056	
3758	20000609	0.05	
3759	20000609	0.042	
3760	20000609	0.04	
3761	20000609	0.038	
3762	20000610	0.039	
3763	20000610	0.034	
3764	20000610	0.033	
3765	20000610	0.03	
3766	20000610	0.029	
3767	20000610	0.028	
3768	20000610	0.035	
3769	20000610	0.04	
3770	20000610	0.04	
3771	20000610	0.037	
3772	20000610	0.037	
3773	20000610	0.025	
3774	20000610	0.026	
3775	20000610	0.027	
3776	20000610	0.031	
3777	20000610	0.028	
3778	20000610	0.024	
3779	20000610	0.023	
3780	20000610	0.021	
3781	20000610	0.021	
3782	20000610	0.018	
3783	20000610	0.019	
3784	20000610	0.017	
3785	20000610	0.015	
3786	20000611	0.015	
3787	20000611	0.014	
3788	20000611	0.013	
3789	20000611	0.012	
3790	20000611	0.01	
3791	20000611	0.009	
3792	20000611	0.005	
3793	20000611	0.004	
3794	20000611	0.005	
3795	20000611	0.009	
3796	20000611	0.013	
3797	20000611	0.018	
3798	20000611	0.017	
3799	20000611	0.019	
3800	20000611	0.024	
3801	20000611	0.026	
3802	20000611	0.022	
3803	20000611	0.02	
3804	20000611	0.013	
3805	20000611	0.002	
3806	20000611	0.009	
3807	20000611	0.01	
3808	20000611	0.008	
3809	20000611	0.005	
3810	20000612	0.003	
3811	20000612	0.005	
3812	20000612	0.004	
3813	20000612	0.003	
3814	20000612	0.004	
3815	20000612	0.006	
3816	20000612	0.005	
3817	20000612	0.004	
3818	20000612	0.004	
3819	20000612	0.002	
3820	20000612	0.003	
3821	20000612	0.005	
3822	20000612	0.004	
3823	20000612	0.007	
3824	20000612	0.001	
3825	20000612	0.003	
3826	20000612	0.005	
3827	20000612	0.005	
3828	20000612	0	
3829	20000612	0	
3830	20000612	0	
3831	20000612	0	
3832	20000612	0	
3833	20000612	0	
3834	20000613	0	
3835	20000613	0	
3836	20000613	0	
3837	20000613	0	
3838	20000613	0	
3839	20000613	0	
3840	20000613	0	
3841	20000613	0	
3842	20000613	0	
3843	20000613	0.005	
3844	20000613	0.01	
3845	20000613	0.008	
3846	20000613	0.023	
3847	20000613	0.038	
3848	20000613	0.047	
3849	20000613	0.047	
3850	20000613	0.047	
3851	20000613	0.035	
3852	20000613	0.019	
3853	20000613	0.012	
3854	20000613	0.013	
3855	20000613	0.021	
3856	20000613	0.045	
3857	20000614	0.046	
3858	20000614	0.046	
3859	20000614	0.04	
3860	20000614	0.038	
3861	20000614	0.013	
3862	20000614	0.025	
3863	20000614	0.036	
3864	20000614	0.036	
3865	20000614	0.036	
3866	20000614	0.043	
3867	20000614	0.049	
3868	20000614	0.055	
3869	20000614	0.051	
3870	20000614	0.033	
3871	20000614	0.029	
3872	20000614	0.023	
3873	20000614	0.032	
3874	20000614	0.04	
3875	20000614	0.04	
3876	20000614	0.039	
3877	20000614	0.027	
3878	20000614	0.014	
3879	20000614	0.011	
3880	20000614	0.017	
3881	20000615	0.016	
3882	20000615	0.014	
3883	20000615	0.016	
3884	20000615	0.016	
3885	20000615	0.014	
3886	20000615	0.012	
3887	20000615	0.014	
3888	20000615	0.018	
3889	20000615	0.02	
3890	20000615	0.026	
3891	20000615	0.032	
3892	20000615	0.04	
3893	20000615	0.043	
3894	20000615	0.044	
3895	20000615	0.048	
3896	20000615	0.048	
3897	20000615	0.049	
3898	20000615	0.049	
3899	20000615	0.042	
3900	20000615	0.029	
3901	20000615	0.037	
3902	20000615	0.043	
3903	20000615	0.041	
3904	20000615	0.041	
3905	20000616	0.039	
3906	20000616	0.038	
3907	20000616	0.037	
3908	20000616	0.035	
3909	20000616	0.028	
3910	20000616	0.018	
3911	20000616	0.021	
3912	20000616	0.033	
3913	20000616	0.043	
3914	20000616	0.044	
3915	20000616	0.042	
3916	20000616	0.028	
3917	20000616	0.021	
3918	20000616	0.022	
3919	20000616	0.027	
3920	20000616	0.022	
3921	20000616	0.026	
3922	20000616	0.026	
3923	20000616	0.011	
3924	20000616	0.007	
3925	20000616	0.002	
3926	20000616	0.004	
3927	20000616	0.014	
3928	20000616	0.017	
3929	20000617	0.008	
3930	20000617	0.01	
3931	20000617	0.007	
3932	20000617	0.017	
3933	20000617	0.02	
3934	20000617	0.026	
3935	20000617	0.024	
3936	20000617	0.023	
3937	20000617	0.027	
3938	20000617	0.029	
3939	20000617	0.03	
3940	20000617	0.032	
3941	20000617	0.035	
3942	20000617	0.036	
3943	20000617	0.035	
3944	20000617	0.034	
3945	20000617	0.032	
3946	20000617	0.03	
3947	20000617	0.024	
3948	20000617	0.027	
3949	20000617	0.024	
3950	20000617	0.027	
3951	20000617	0.025	
3952	20000617	0.029	
3953	20000618	0.026	
3954	20000618	0.016	
3955	20000618	0.011	
3956	20000618	0.017	
3957	20000618	0.028	
3958	20000618	0.028	
3959	20000618	0.028	
3960	20000618	0.031	
3961	20000618	0.033	
3962	20000618	0.04	
3963	20000618	0.043	
3964	20000618	0.044	
3965	20000618	0.047	
3966	20000618	0.049	
3967	20000618	0.049	
3968	20000618	0.047	
3969	20000618	0.045	
3970	20000618	0.033	
3971	20000618	0.022	
3972	20000618	0.023	
3973	20000618	0.015	
3974	20000618	0.004	
3975	20000618	0.001	
3976	20000618	0.001	
3977	20000619	0.002	
3978	20000619	0.003	
3979	20000619	0.007	
3980	20000619	0.004	
3981	20000619	0.004	
3982	20000619	0.006	
3983	20000619	0.014	
3984	20000619	0.023	
3985	20000619	0.033	
3986	20000619	0.048	
3987	20000619	0.056	
3988	20000619	0.059	
3989	20000619	0.058	
3990	20000619	0.06	
3991	20000619	0.06	
3992	20000619	0.061	
3993	20000619	0.063	
3994	20000619	0.062	
3995	20000619	0.051	
3996	20000619	0.04	
3997	20000619	0.014	
3998	20000619	0.014	
3999	20000619	0.016	
4000	20000619	0.023	
4001	20000620	0.033	
4002	20000620	0.031	
4003	20000620	0.032	
4004	20000620	0.028	
4005	20000620	0.029	
4006	20000620	0.018	
4007	20000620	0.02	
4008	20000620	0.014	
4009	20000620	0.019	
4010	20000620	0.021	
4011	20000620	0.017	
4012	20000620	0.019	
4013	20000620	0.021	
4014	20000620	0.03	
4015	20000620	0.029	
4016	20000620	0.03	
4017	20000620	0.032	
4018	20000620	0.033	
4019	20000620	0.027	
4020	20000620	0.024	
4021	20000620	0.028	
4022	20000620	0.034	
4023	20000620	0.016	
4024	20000620	0.028	
4025	20000621	0.031	
4026	20000621	0.029	
4027	20000621	0.03	
4028	20000621	0.025	
4029	20000621	0.018	
4030	20000621	0.015	
4031	20000621	0.016	
4032	20000621	0.02	
4033	20000621	0.018	
4034	20000621	0.026	
4035	20000621	0.038	
4036	20000621	0.041	
4037	20000621	0.045	
4038	20000621	0.047	
4039	20000621	0.047	
4040	20000621	0.046	
4041	20000621	0.046	
4042	20000621	0.044	
4043	20000621	0.042	
4044	20000621	0.036	
4045	20000621	0.03	
4046	20000621	0.016	
4047	20000621	0.012	
4048	20000621	0.02	
4049	20000622	0.026	
4050	20000622	0.03	
4051	20000622	0.033	
4052	20000622	0.026	
4053	20000622	0.016	
4054	20000622	0.016	
4055	20000622	0.018	
4056	20000622	0.021	
4057	20000622	0.026	
4058	20000622	0.037	
4059	20000622	0.04	
4060	20000622	0.045	
4061	20000622	0.043	
4062	20000622	0.046	
4063	20000622	0.051	
4064	20000622	0.052	
4065	20000622	0.049	
4066	20000622	0.047	
4067	20000622	0.027	
4068	20000622	0.015	
4069	20000622	0.001	
4070	20000622	0.001	
4071	20000622	0.001	
4072	20000623	0.001	
4073	20000623	0.001	
4074	20000623	0.001	
4075	20000623	0.001	
4076	20000623	0.001	
4077	20000623	0.002	
4078	20000623	0.002	
4079	20000623	0.004	
4080	20000623	0.021	
4081	20000623	0.039	
4082	20000623	0.044	
4083	20000623	0.045	
4084	20000623	0.048	
4085	20000623	0.055	
4086	20000623	0.061	
4087	20000623	0.047	
4088	20000623	0.041	
4089	20000623	0.034	
4090	20000623	0.021	
4091	20000623	0.024	
4092	20000623	0.027	
4093	20000623	0.027	
4094	20000623	0.027	
4095	20000624	0.028	
4096	20000624	0.027	
4097	20000624	0.022	
4098	20000624	0.019	
4099	20000624	0.014	
4100	20000624	0.016	
4101	20000624	0.02	
4102	20000624	0.024	
4103	20000624	0.025	
4104	20000624	0.031	
4105	20000624	0.037	
4106	20000624	0.04	
4107	20000624	0.038	
4108	20000624	0.036	
4109	20000624	0.031	
4110	20000624	0.032	
4111	20000624	0.017	
4112	20000624	0.01	
4113	20000624	0.023	
4114	20000624	0.036	
4115	20000624	0.035	
4116	20000624	0.032	
4117	20000624	0.028	
4118	20000624	0.016	
4119	20000625	0.015	
4120	20000625	0.006	
4121	20000625	0.009	
4122	20000625	0.009	
4123	20000625	0.02	
4124	20000625	0.024	
4125	20000625	0.027	
4126	20000625	0.028	
4127	20000625	0.032	
4128	20000625	0.037	
4129	20000625	0.047	
4130	20000625	0.057	
4131	20000625	0.063	
4132	20000625	0.065	
4133	20000625	0.067	
4134	20000625	0.074	
4135	20000625	0.074	
4136	20000625	0.066	
4137	20000625	0.056	
4138	20000625	0.029	
4139	20000625	0.008	
4140	20000625	0.001	
4141	20000625	0.002	
4142	20000625	0.002	
4143	20000626	0.008	
4144	20000626	0.018	
4145	20000626	0.026	
4146	20000626	0.025	
4147	20000626	0.012	
4148	20000626	0.008	
4149	20000626	0.013	
4150	20000626	0.025	
4151	20000626	0.029	
4152	20000626	0.029	
4153	20000626	0.038	
4154	20000626	0.044	
4155	20000626	0.051	
4156	20000626	0.047	
4157	20000626	0.045	
4158	20000626	0.044	
4159	20000626	0.046	
4160	20000626	0.046	
4161	20000626	0.044	
4162	20000626	0.037	
4163	20000626	0.03	
4164	20000626	0	
4165	20000626	0	
4166	20000626	0	
4167	20000627	0	
4168	20000627	0	
4169	20000627	0	
4170	20000627	0.001	
4171	20000627	0	
4172	20000627	0.001	
4173	20000627	0.009	
4174	20000627	0.015	
4175	20000627	0.026	
4176	20000627	0.031	
4177	20000627	0.034	
4178	20000627	0.038	
4179	20000627	0.039	
4180	20000627	0.038	
4181	20000627	0.036	
4182	20000627	0.035	
4183	20000627	0.047	
4184	20000627	0.041	
4185	20000627	0.024	
4186	20000627	0.006	
4187	20000627	0	
4188	20000627	0	
4189	20000627	0	
4190	20000628	0	
4191	20000628	0	
4192	20000628	0	
4193	20000628	0	
4194	20000628	0	
4195	20000628	0	
4196	20000628	0.001	
4197	20000628	0.002	
4198	20000628	0.016	
4199	20000628	0.018	
4200	20000628	0.017	
4201	20000628	0.016	
4202	20000628	0.026	
4203	20000628	0.02	
4204	20000628	0.018	
4205	20000628	0.015	
4206	20000628	0.028	
4207	20000628	0.027	
4208	20000628	0.017	
4209	20000628	0.01	
4210	20000628	0.008	
4211	20000628	0.005	
4212	20000628	0.003	
4213	20000628	0.002	
4214	20000629	0.003	
4215	20000629	0.002	
4216	20000629	0.005	
4217	20000629	0.001	
4218	20000629	0	
4219	20000629	0.003	
4220	20000629	0.012	
4221	20000629	0.017	
4222	20000629	0.016	
4223	20000629	0.022	
4224	20000629	0.032	
4225	20000629	0.039	
4226	20000629	0.044	
4227	20000629	0.046	
4228	20000629	0.037	
4229	20000629	0.039	
4230	20000629	0.037	
4231	20000629	0.037	
4232	20000629	0.035	
4233	20000629	0.024	
4234	20000629	0.017	
4235	20000629	0.002	
4236	20000629	0	
4237	20000629	0	
4238	20000630	0	
4239	20000630	0	
4240	20000630	0	
4241	20000630	0	
4242	20000630	0	
4243	20000630	0	
4244	20000630	0.002	
4245	20000630	0.01	
4246	20000630	0.022	
4247	20000630	0.03	
4248	20000630	0.041	
4249	20000630	0.055	
4250	20000630	0.054	
4251	20000630	0.05	
4252	20000630	0.056	
4253	20000630	0.054	
4254	20000630	0.051	
4255	20000630	0.04	
4256	20000630	0.03	
4257	20000630	0.028	
4258	20000630	0.025	
4259	20000630	0.011	
4260	20000630	0	
4261	20000630	0	
4262	20000701	0	
4263	20000701	0	
4264	20000701	0.002	
4265	20000701	0.001	
4266	20000701	0.001	
4267	20000701	0.004	
4268	20000701	0.009	
4269	20000701	0.023	
4270	20000701	0.045	
4271	20000701	0.052	
4272	20000701	0.058	
4273	20000701	0.06	
4274	20000701	0.062	
4275	20000701	0.059	
4276	20000701	0.061	
4277	20000701	0.06	
4278	20000701	0.059	
4279	20000701	0.059	
4280	20000701	0.058	
4281	20000701	0.053	
4282	20000701	0.051	
4283	20000701	0.048	
4284	20000701	0.046	
4285	20000701	0.042	
4286	20000702	0.041	
4287	20000702	0.039	
4288	20000702	0.04	
4289	20000702	0.035	
4290	20000702	0.029	
4291	20000702	0.023	
4292	20000702	0.031	
4293	20000702	0.035	
4294	20000702	0.039	
4295	20000702	0.046	
4296	20000702	0.049	
4297	20000702	0.051	
4298	20000702	0.051	
4299	20000702	0.049	
4300	20000702	0.044	
4301	20000702	0.044	
4302	20000702	0.05	
4303	20000702	0.054	
4304	20000702	0.051	
4305	20000702	0.049	
4306	20000702	0.046	
4307	20000702	0.041	
4308	20000702	0.039	
4309	20000702	0.044	
4310	20000703	0.043	
4311	20000703	0.032	
4312	20000703	0.023	
4313	20000703	0.02	
4314	20000703	0.02	
4315	20000703	0.018	
4316	20000703	0.016	
4317	20000703	0.014	
4318	20000703	0.021	
4319	20000703	0.02	
4320	20000703	0.019	
4321	20000703	0.029	
4322	20000703	0.027	
4323	20000703	0.036	
4324	20000703	0.029	
4325	20000703	0.027	
4326	20000703	0.029	
4327	20000703	0.018	
4328	20000703	0.007	
4329	20000703	0.009	
4330	20000703	0.012	
4331	20000703	0.026	
4332	20000703	0.028	
4333	20000704	0.025	
4334	20000704	0.012	
4335	20000704	0.024	
4336	20000704	0.024	
4337	20000704	0.02	
4338	20000704	0.028	
4339	20000704	0.025	
4340	20000704	0.032	
4341	20000704	0.029	
4342	20000704	0.037	
4343	20000704	0.038	
4344	20000704	0.029	
4345	20000704	0.035	
4346	20000704	0.045	
4347	20000704	0.052	
4348	20000704	0.047	
4349	20000704	0.031	
4350	20000704	0.034	
4351	20000704	0.029	
4352	20000704	0.008	
4353	20000704	0.013	
4354	20000704	0.027	
4355	20000704	0.013	
4356	20000704	0.02	
4357	20000705	0.034	
4358	20000705	0.035	
4359	20000705	0.03	
4360	20000705	0.032	
4361	20000705	0.034	
4362	20000705	0.027	
4363	20000705	0.02	
4364	20000705	0.015	
4365	20000705	0.017	
4366	20000705	0.023	
4367	20000705	0.03	
4368	20000705	0.033	
4369	20000705	0.034	
4370	20000705	0.057	
4371	20000705	0.069	
4372	20000705	0.061	
4373	20000705	0.059	
4374	20000705	0.057	
4375	20000705	0.052	
4376	20000705	0.054	
4377	20000705	0.052	
4378	20000705	0.05	
4379	20000705	0.043	
4380	20000705	0.045	
4381	20000706	0.039	
4382	20000706	0.035	
4383	20000706	0.025	
4384	20000706	0.014	
4385	20000706	0.011	
4386	20000706	0.011	
4387	20000706	0.013	
4388	20000706	0.014	
4389	20000706	0.019	
4390	20000706	0.035	
4391	20000706	0.04	
4392	20000706	0.059	
4393	20000706	0.062	
4394	20000706	0.064	
4395	20000706	0.07	
4396	20000706	0.069	
4397	20000706	0.065	
4398	20000706	0.062	
4399	20000706	0.055	
4400	20000706	0.056	
4401	20000706	0.033	
4402	20000706	0.029	
4403	20000706	0.023	
4404	20000706	0.022	
4405	20000707	0.018	
4406	20000707	0.015	
4407	20000707	0.013	
4408	20000707	0.002	
4409	20000707	0.002	
4410	20000707	0.004	
4411	20000707	0.007	
4412	20000707	0.012	
4413	20000707	0.015	
4414	20000707	0.031	
4415	20000707	0.029	
4416	20000707	0.034	
4417	20000707	0.038	
4418	20000707	0.037	
4419	20000707	0.036	
4420	20000707	0.038	
4421	20000707	0.034	
4422	20000707	0.02	
4423	20000707	0.022	
4424	20000707	0.019	
4425	20000707	0.007	
4426	20000707	0.004	
4427	20000707	0.012	
4428	20000708	0.031	
4429	20000708	0.03	
4430	20000708	0.019	
4431	20000708	0.009	
4432	20000708	0.013	
4433	20000708	0.015	
4434	20000708	0.021	
4435	20000708	0.029	
4436	20000708	0.034	
4437	20000708	0.042	
4438	20000708	0.048	
4439	20000708	0.057	
4440	20000708	0.062	
4441	20000708	0.064	
4442	20000708	0.065	
4443	20000708	0.06	
4444	20000708	0.063	
4445	20000708	0.062	
4446	20000708	0.059	
4447	20000708	0.052	
4448	20000708	0.041	
4449	20000708	0.041	
4450	20000708	0.043	
4451	20000708	0.047	
4452	20000709	0.049	
4453	20000709	0.046	
4454	20000709	0.044	
4455	20000709	0.041	
4456	20000709	0.04	
4457	20000709	0.039	
4458	20000709	0.041	
4459	20000709	0.041	
4460	20000709	0.044	
4461	20000709	0.043	
4462	20000709	0.046	
4463	20000709	0.051	
4464	20000709	0.054	
4465	20000709	0.057	
4466	20000709	0.064	
4467	20000709	0.058	
4468	20000709	0.054	
4469	20000709	0.042	
4470	20000709	0.043	
4471	20000709	0.033	
4472	20000709	0.023	
4473	20000709	0.016	
4474	20000709	0.011	
4475	20000709	0.011	
4476	20000710	0.009	
4477	20000710	0.009	
4478	20000710	0.032	
4479	20000710	0.041	
4480	20000710	0.033	
4481	20000710	0.044	
4482	20000710	0.021	
4483	20000710	0.02	
4484	20000710	0.023	
4485	20000710	0.032	
4486	20000710	0.038	
4487	20000710	0.041	
4488	20000710	0.051	
4489	20000710	0.052	
4490	20000710	0.049	
4491	20000710	0.05	
4492	20000710	0.051	
4493	20000710	0.049	
4494	20000710	0.049	
4495	20000710	0.057	
4496	20000710	0.053	
4497	20000710	0.043	
4498	20000710	0.035	
4499	20000710	0.025	
4500	20000711	0.013	
4501	20000711	0.011	
4502	20000711	0.017	
4503	20000711	0.017	
4504	20000711	0.011	
4505	20000711	0.006	
4506	20000711	0.013	
4507	20000711	0.015	
4508	20000711	0.014	
4509	20000711	0.013	
4510	20000711	0.021	
4511	20000711	0.031	
4512	20000711	0.052	
4513	20000711	0.059	
4514	20000711	0.064	
4515	20000711	0.06	
4516	20000711	0.054	
4517	20000711	0.052	
4518	20000711	0.049	
4519	20000711	0.048	
4520	20000711	0.041	
4521	20000711	0.032	
4522	20000711	0.03	
4523	20000711	0.019	
4524	20000712	0.029	
4525	20000712	0.034	
4526	20000712	0.03	
4527	20000712	0.025	
4528	20000712	0.026	
4529	20000712	0.015	
4530	20000712	0.019	
4531	20000712	0.018	
4532	20000712	0.021	
4533	20000712	0.032	
4534	20000712	0.04	
4535	20000712	0.046	
4536	20000712	0.056	
4537	20000712	0.061	
4538	20000712	0.062	
4539	20000712	0.06	
4540	20000712	0.063	
4541	20000712	0.06	
4542	20000712	0.061	
4543	20000712	0.054	
4544	20000712	0.038	
4545	20000712	0.034	
4546	20000712	0.026	
4547	20000712	0.016	
4548	20000713	0.006	
4549	20000713	0.004	
4550	20000713	0.001	
4551	20000713	0.001	
4552	20000713	0.001	
4553	20000713	0.001	
4554	20000713	0.002	
4555	20000713	0.016	
4556	20000713	0.034	
4557	20000713	0.039	
4558	20000713	0.052	
4559	20000713	0.06	
4560	20000713	0.069	
4561	20000713	0.078	
4562	20000713	0.075	
4563	20000713	0.074	
4564	20000713	0.069	
4565	20000713	0.063	
4566	20000713	0.054	
4567	20000713	0.033	
4568	20000713	0.02	
4569	20000713	0.007	
4570	20000713	0.005	
4571	20000713	0.002	
4572	20000714	0.005	
4573	20000714	0.008	
4574	20000714	0.012	
4575	20000714	0.023	
4576	20000714	0.023	
4577	20000714	0.017	
4578	20000714	0.008	
4579	20000714	0.011	
4580	20000714	0.024	
4581	20000714	0.035	
4582	20000714	0.048	
4583	20000714	0.052	
4584	20000714	0.052	
4585	20000714	0.052	
4586	20000714	0.058	
4587	20000714	0.055	
4588	20000714	0.054	
4589	20000714	0.052	
4590	20000714	0.049	
4591	20000714	0.037	
4592	20000714	0.032	
4593	20000714	0.027	
4594	20000714	0.014	
4595	20000714	0.002	
4596	20000715	0.002	
4597	20000715	0.007	
4598	20000715	0.01	
4599	20000715	0.007	
4600	20000715	0.005	
4601	20000715	0.007	
4602	20000715	0.016	
4603	20000715	0.025	
4604	20000715	0.032	
4605	20000715	0.032	
4606	20000715	0.035	
4607	20000715	0.037	
4608	20000715	0.04	
4609	20000715	0.041	
4610	20000715	0.041	
4611	20000715	0.042	
4612	20000715	0.038	
4613	20000715	0.034	
4614	20000715	0.032	
4615	20000715	0.027	
4616	20000715	0.024	
4617	20000715	0.018	
4618	20000715	0.011	
4619	20000715	0.009	
4620	20000716	0.002	
4621	20000716	0.001	
4622	20000716	0.001	
4623	20000716	0.001	
4624	20000716	0.002	
4625	20000716	0.003	
4626	20000716	0.011	
4627	20000716	0.019	
4628	20000716	0.024	
4629	20000716	0.027	
4630	20000716	0.035	
4631	20000716	0.045	
4632	20000716	0.052	
4633	20000716	0.053	
4634	20000716	0.057	
4635	20000716	0.062	
4636	20000716	0.061	
4637	20000716	0.054	
4638	20000716	0.041	
4639	20000716	0.016	
4640	20000716	0.005	
4641	20000716	0.001	
4642	20000716	0.001	
4643	20000716	0.001	
4644	20000717	0.002	
4645	20000717	0.002	
4646	20000717	0.004	
4647	20000717	0.004	
4648	20000717	0.003	
4649	20000717	0.003	
4650	20000717	0.011	
4651	20000717	0.015	
4652	20000717	0.019	
4653	20000717	0.021	
4654	20000717	0.024	
4655	20000717	0.032	
4656	20000717	0.043	
4657	20000717	0.051	
4658	20000717	0.054	
4659	20000717	0.052	
4660	20000717	0.049	
4661	20000717	0.042	
4662	20000717	0.023	
4663	20000717	0.012	
4664	20000717	0.007	
4665	20000717	0.004	
4666	20000717	0.005	
4667	20000718	0.024	
4668	20000718	0.023	
4669	20000718	0.024	
4670	20000718	0.023	
4671	20000718	0.024	
4672	20000718	0.022	
4673	20000718	0.024	
4674	20000718	0.025	
4675	20000718	0.026	
4676	20000718	0.027	
4677	20000718	0.028	
4678	20000718	0.027	
4679	20000718	0.027	
4680	20000718	0.027	
4681	20000718	0.027	
4682	20000718	0.026	
4683	20000718	0.024	
4684	20000718	0.023	
4685	20000718	0.022	
4686	20000718	0.018	
4687	20000718	0.018	
4688	20000718	0.017	
4689	20000718	0.019	
4690	20000718	0.012	
4691	20000719	0.007	
4692	20000719	0.018	
4693	20000719	0.018	
4694	20000719	0.012	
4695	20000719	0.011	
4696	20000719	0.008	
4697	20000719	0.011	
4698	20000719	0.016	
4699	20000719	0.019	
4700	20000719	0.025	
4701	20000719	0.023	
4702	20000719	0.019	
4703	20000719	0.025	
4704	20000719	0.025	
4705	20000719	0.023	
4706	20000719	0.025	
4707	20000719	0.027	
4708	20000719	0.025	
4709	20000719	0.024	
4710	20000719	0.022	
4711	20000719	0.018	
4712	20000719	0.011	
4713	20000719	0.002	
4714	20000719	0.001	
4715	20000720	0.001	
4716	20000720	0.001	
4717	20000720	0.001	
4718	20000720	0.001	
4719	20000720	0.001	
4720	20000720	0.002	
4721	20000720	0.003	
4722	20000720	0.005	
4723	20000720	0.008	
4724	20000720	0.018	
4725	20000720	0.03	
4726	20000720	0.024	
4727	20000720	0.034	
4728	20000720	0.04	
4729	20000720	0.04	
4730	20000720	0.038	
4731	20000720	0.043	
4732	20000720	0.044	
4733	20000720	0.032	
4734	20000720	0.019	
4735	20000720	0.011	
4736	20000720	0.008	
4737	20000720	0.009	
4738	20000720	0.007	
4739	20000721	0.003	
4740	20000721	0.001	
4741	20000721	0.001	
4742	20000721	0.001	
4743	20000721	0.001	
4744	20000721	0.002	
4745	20000721	0.004	
4746	20000721	0.007	
4747	20000721	0.01	
4748	20000721	0.015	
4749	20000721	0.024	
4750	20000721	0.029	
4751	20000721	0.035	
4752	20000721	0.03	
4753	20000721	0.028	
4754	20000721	0.035	
4755	20000721	0.035	
4756	20000721	0.032	
4757	20000721	0.03	
4758	20000721	0.011	
4759	20000721	0.001	
4760	20000721	0.001	
4761	20000721	0.001	
4762	20000721	0.001	
4763	20000722	0.001	
4764	20000722	0.001	
4765	20000722	0.001	
4766	20000722	0.001	
4767	20000722	0.001	
